geoid_x,name,total_population,under_18_population,age_65_plus_population,asian_alone_population,black_alone_population,hispanic_or_latino_population,white_alone_population,median_household_income,households_total,households_no_vehicle,households_no_vehicle_pct,poverty_rate_pct,tract,block_group,pct_under_18,pct_65_plus,pct_hispanic,pct_asian,tract_geoid,geoid_y,food_biz_count,food_biz_per_1k,access_score,access_class,tract_lat,tract_lon
060855078064,Block Group 4; Census Tract 5078.06; Santa Clara County; California,1186,266,112,1000,70,39,77,195833,0,0,,,507806,4,22.4,9.4,3.3,84.3,06085507806,06085507806,30,5.3,5,moderate,37.3285223,-122.0408528
060855078071,Block Group 1; Census Tract 5078.07; Santa Clara County; California,1456,330,226,1124,1,51,265,250001,0,0,,,507807,1,22.7,15.5,3.5,77.2,06085507807,06085507807,13,4.17,1,well_served,37.3124132,-122.0405536
060855078072,Block Group 2; Census Tract 5078.07; Santa Clara County; California,1659,422,206,1368,0,0,203,221780,0,0,,,507807,2,25.4,12.4,0.0,82.5,06085507807,06085507807,13,4.17,1,well_served,37.3124132,-122.0405536
060855078081,Block Group 1; Census Tract 5078.08; Santa Clara County; California,547,78,92,493,0,0,41,208875,0,0,,,507808,1,14.3,16.8,0.0,90.1,06085507808,06085507808,20,3.5,2,well_served,37.3022849,-122.0379286
060855078082,Block Group 2; Census Tract 5078.08; Santa Clara County; California,1755,471,249,1429,0,19,309,250001,0,0,,,507808,2,26.8,14.2,1.1,81.4,06085507808,06085507808,20,3.5,2,well_served,37.3022849,-122.0379286
060855078083,Block Group 3; Census Tract 5078.08; Santa Clara County; California,1706,533,79,1296,0,190,136,250001,0,0,,,507808,3,31.2,4.6,11.1,76.0,06085507808,06085507808,20,3.5,2,well_served,37.3022849,-122.0379286
060855078084,Block Group 4; Census Tract 5078.08; Santa Clara County; California,1712,400,209,1478,0,15,172,250001,0,0,,,507808,4,23.4,12.2,0.9,86.3,06085507808,06085507808,20,3.5,2,well_served,37.3022849,-122.0379286
060855079031,Block Group 1; Census Tract 5079.03; Santa Clara County; California,1151,160,330,940,0,25,211,206146,0,0,,,507903,1,13.9,28.7,2.2,81.7,06085507903,06085507903,14,2.78,3,moderate,37.3026197,-122.0102044
060855079032,Block Group 2; Census Tract 5079.03; Santa Clara County; California,2194,646,215,1949,0,0,245,250001,0,0,,,507903,2,29.4,9.8,0.0,88.8,06085507903,06085507903,14,2.78,3,moderate,37.3026197,-122.0102044
060855079033,Block Group 3; Census Tract 5079.03; Santa Clara County; California,1692,457,393,1278,0,66,377,163786,0,0,,,507903,3,27.0,23.2,3.9,75.5,06085507903,06085507903,14,2.78,3,moderate,37.3026197,-122.0102044
060855079041,Block Group 1; Census Tract 5079.04; Santa Clara County; California,1426,294,291,1156,0,18,189,239773,0,0,,,507904,1,20.6,20.4,1.3,81.1,06085507904,06085507904,4,1.35,3,moderate,37.3019065,-122.0019032
060855079042,Block Group 2; Census Tract 5079.04; Santa Clara County; California,1537,354,301,988,70,101,304,250001,0,0,,,507904,2,23.0,19.6,6.6,64.3,06085507904,06085507904,4,1.35,3,moderate,37.3019065,-122.0019032
060855079051,Block Group 1; Census Tract 5079.05; Santa Clara County; California,1507,151,89,551,261,342,471,86604,0,0,,,507905,1,10.0,5.9,22.7,36.6,06085507905,06085507905,25,3.79,7,underserved,37.3026087,-122.02812
060855079052,Block Group 2; Census Tract 5079.05; Santa Clara County; California,1566,278,226,1329,0,0,237,241307,0,0,,,507905,2,17.8,14.4,0.0,84.9,06085507905,06085507905,25,3.79,7,underserved,37.3026087,-122.02812
060855079053,Block Group 3; Census Tract 5079.05; Santa Clara County; California,3523,1579,325,1880,0,48,258,209917,0,0,,,507905,3,44.8,9.2,1.4,53.4,06085507905,06085507905,25,3.79,7,underserved,37.3026087,-122.02812
060855079061,Block Group 1; Census Tract 5079.06; Santa Clara County; California,1322,165,278,1007,0,0,295,250001,0,0,,,507906,1,12.5,21.0,0.0,76.2,06085507906,06085507906,1,0.22,3,moderate,37.3019892,-122.019228
060855079062,Block Group 2; Census Tract 5079.06; Santa Clara County; California,1014,223,148,813,0,84,104,250001,0,0,,,507906,2,22.0,14.6,8.3,80.2,06085507906,06085507906,1,0.22,3,moderate,37.3019892,-122.019228
060855079063,Block Group 3; Census Tract 5079.06; Santa Clara County; California,882,182,165,651,0,0,166,250001,0,0,,,507906,3,20.6,18.7,0.0,73.8,06085507906,06085507906,1,0.22,3,moderate,37.3019892,-122.019228
060855079064,Block Group 4; Census Tract 5079.06; Santa Clara County; California,1281,427,133,1123,0,56,112,250001,0,0,,,507906,4,33.3,10.4,4.4,87.7,06085507906,06085507906,1,0.22,3,moderate,37.3019892,-122.019228
060855080031,Block Group 1; Census Tract 5080.03; Santa Clara County; California,1364,333,152,946,0,67,254,183393,0,0,,,508003,1,24.4,11.1,4.9,69.4,06085508003,06085508003,7,3.13,5,moderate,37.317103,-122.010266
060855080032,Block Group 2; Census Tract 5080.03; Santa Clara County; California,872,214,102,586,0,13,250,241750,0,0,,,508003,2,24.5,11.7,1.5,67.2,06085508003,06085508003,7,3.13,5,moderate,37.317103,-122.010266
060855080041,Block Group 1; Census Tract 5080.04; Santa Clara County; California,2775,733,85,2336,0,115,322,250001,0,0,,,508004,1,26.4,3.1,4.1,84.2,06085508004,06085508004,5,0.82,5,moderate,37.3163796,-122.0012063
060855080042,Block Group 2; Census Tract 5080.04; Santa Clara County; California,1410,190,322,880,0,0,445,250001,0,0,,,508004,2,13.5,22.8,0.0,62.4,06085508004,06085508004,5,0.82,5,moderate,37.3163796,-122.0012063
060855080043,Block Group 3; Census Tract 5080.04; Santa Clara County; California,1946,498,165,892,0,426,582,215625,0,0,,,508004,3,25.6,8.5,21.9,45.8,06085508004,06085508004,5,0.82,5,moderate,37.3163796,-122.0012063
060855080051,Block Group 1; Census Tract 5080.05; Santa Clara County; California,1182,221,302,744,0,55,314,113629,0,0,,,508005,1,18.7,25.5,4.7,62.9,06085508005,06085508005,32,8.34,5,moderate,37.3169847,-122.0275787
060855080052,Block Group 2; Census Tract 5080.05; Santa Clara County; California,1483,278,257,1096,0,85,254,189375,0,0,,,508005,2,18.7,17.3,5.7,73.9,06085508005,06085508005,32,8.34,5,moderate,37.3169847,-122.0275787
060855080053,Block Group 3; Census Tract 5080.05; Santa Clara County; California,1170,285,228,609,0,37,518,250001,0,0,,,508005,3,24.4,19.5,3.2,52.1,06085508005,06085508005,32,8.34,5,moderate,37.3169847,-122.0275787
060855080061,Block Group 1; Census Tract 5080.06; Santa Clara County; California,2580,529,440,1716,22,189,588,241574,0,0,,,508006,1,20.5,17.1,7.3,66.5,06085508006,06085508006,23,6.03,0,well_served,37.3163396,-122.0183989
060855080062,Block Group 2; Census Tract 5080.06; Santa Clara County; California,1237,259,213,988,0,18,179,210278,0,0,,,508006,2,20.9,17.2,1.5,79.9,06085508006,06085508006,23,6.03,0,well_served,37.3163396,-122.0183989
060855081011,Block Group 1; Census Tract 5081.01; Santa Clara County; California,2021,494,205,1457,0,2,408,250001,0,0,,,508101,1,24.4,10.1,0.1,72.1,06085508101,06085508101,84,12.58,0,well_served,37.3302791,-122.0232965
060855081012,Block Group 2; Census Tract 5081.01; Santa Clara County; California,2627,789,280,1736,0,104,717,250001,0,0,,,508101,2,30.0,10.7,4.0,66.1,06085508101,06085508101,84,12.58,0,well_served,37.3302791,-122.0232965
060855081013,Block Group 3; Census Tract 5081.01; Santa Clara County; California,2031,419,314,1023,0,302,717,210079,0,0,,,508101,3,20.6,15.5,14.9,50.4,06085508101,06085508101,84,12.58,0,well_served,37.3302791,-122.0232965
060855081021,Block Group 1; Census Tract 5081.02; Santa Clara County; California,2555,690,313,1794,0,38,673,217500,0,0,,,508102,1,27.0,12.3,1.5,70.2,06085508102,06085508102,54,14.62,3,moderate,37.3303633,-122.0048875
060855081022,Block Group 2; Census Tract 5081.02; Santa Clara County; California,1138,222,73,682,71,75,224,214135,0,0,,,508102,2,19.5,6.4,6.6,59.9,06085508102,06085508102,54,14.62,3,moderate,37.3303633,-122.0048875
060855082031,Block Group 1; Census Tract 5082.03; Santa Clara County; California,1461,458,243,598,1,43,817,250001,0,0,,,508203,1,31.3,16.6,2.9,40.9,06085508203,06085508203,6,1.09,3,moderate,37.3451032,-122.0268266
060855082032,Block Group 2; Census Tract 5082.03; Santa Clara County; California,1837,561,287,1162,0,19,562,250001,0,0,,,508203,2,30.5,15.6,1.0,63.3,06085508203,06085508203,6,1.09,3,moderate,37.3451032,-122.0268266
060855082033,Block Group 3; Census Tract 5082.03; Santa Clara County; California,2213,628,336,1184,34,125,886,250001,0,0,,,508203,3,28.4,15.2,5.6,53.5,06085508203,06085508203,6,1.09,3,moderate,37.3451032,-122.0268266
060855082041,Block Group 1; Census Tract 5082.04; Santa Clara County; California,1987,575,221,1204,39,386,339,250001,0,0,,,508204,1,28.9,11.1,19.4,60.6,06085508204,06085508204,4,0.85,6,underserved,37.344548,-122.0178787
060855082042,Block Group 2; Census Tract 5082.04; Santa Clara County; California,1126,387,117,730,0,46,303,250001,0,0,,,508204,2,34.4,10.4,4.1,64.8,06085508204,06085508204,4,0.85,6,underserved,37.344548,-122.0178787
060855082043,Block Group 3; Census Tract 5082.04; Santa Clara County; California,1612,345,190,1074,28,87,344,250001,0,0,,,508204,3,21.4,11.8,5.4,66.6,06085508204,06085508204,4,0.85,6,underserved,37.344548,-122.0178787
060855082051,Block Group 1; Census Tract 5082.05; Santa Clara County; California,1095,173,182,606,0,47,203,198125,0,0,,,508205,1,15.8,16.6,4.3,55.3,06085508205,06085508205,30,6.92,1,well_served,37.3487184,-122.004968
060855082052,Block Group 2; Census Tract 5082.05; Santa Clara County; California,3239,610,226,1823,34,330,736,221641,0,0,,,508205,2,18.8,7.0,10.2,56.3,06085508205,06085508205,30,6.92,1,well_served,37.3487184,-122.004968
060855082061,Block Group 1; Census Tract 5082.06; Santa Clara County; California,870,186,111,618,0,19,233,250001,0,0,,,508206,1,21.4,12.8,2.2,71.0,06085508206,06085508206,4,0.99,4,moderate,37.3415391,-122.0050075
060855082062,Block Group 2; Census Tract 5082.06; Santa Clara County; California,1725,460,311,855,0,40,639,250001,0,0,,,508206,2,26.7,18.0,2.3,49.6,06085508206,06085508206,4,0.99,4,moderate,37.3415391,-122.0050075
060855082063,Block Group 3; Census Tract 5082.06; Santa Clara County; California,1453,221,313,829,0,10,561,178427,0,0,,,508206,3,15.2,21.5,0.7,57.1,06085508206,06085508206,4,0.99,4,moderate,37.3415391,-122.0050075
060855083011,Block Group 1; Census Tract 5083.01; Santa Clara County; California,1303,189,313,519,0,50,666,239929,0,0,,,508301,1,14.5,24.0,3.8,39.8,06085508301,06085508301,5,1.12,4,moderate,37.3448268,-122.0570907
060855083012,Block Group 2; Census Tract 5083.01; Santa Clara County; California,1583,370,408,788,48,54,665,250001,0,0,,,508301,2,23.4,25.8,3.4,49.8,06085508301,06085508301,5,1.12,4,moderate,37.3448268,-122.0570907
060855083013,Block Group 3; Census Tract 5083.01; Santa Clara County; California,1575,401,371,868,0,39,625,231786,0,0,,,508301,3,25.5,23.6,2.5,55.1,06085508301,06085508301,5,1.12,4,moderate,37.3448268,-122.0570907
060855083031,Block Group 1; Census Tract 5083.03; Santa Clara County; California,1308,201,405,766,0,116,376,226389,0,0,,,508303,1,15.4,31.0,8.9,58.6,06085508303,06085508303,23,8.69,2,well_served,37.3448825,-122.0458423
060855083032,Block Group 2; Census Tract 5083.03; Santa Clara County; California,1339,288,315,714,0,40,527,218713,0,0,,,508303,2,21.5,23.5,3.0,53.3,06085508303,06085508303,23,8.69,2,well_served,37.3448825,-122.0458423
060855083051,Block Group 1; Census Tract 5083.05; Santa Clara County; California,1330,302,110,559,33,83,572,139722,0,0,,,508305,1,22.7,8.3,6.2,42.0,06085508305,06085508305,5,0.95,8,underserved,37.3400957,-122.0374423
060855083052,Block Group 2; Census Tract 5083.05; Santa Clara County; California,1084,258,67,622,8,249,180,166645,0,0,,,508305,2,23.8,6.2,23.0,57.4,06085508305,06085508305,5,0.95,8,underserved,37.3400957,-122.0374423
060855083053,Block Group 3; Census Tract 5083.05; Santa Clara County; California,2870,1022,237,1472,226,963,93,92493,0,0,,,508305,3,35.6,8.3,33.6,51.3,06085508305,06085508305,5,0.95,8,underserved,37.3400957,-122.0374423
060855083061,Block Group 1; Census Tract 5083.06; Santa Clara County; California,692,115,76,367,0,27,239,248500,0,0,,,508306,1,16.6,11.0,3.9,53.0,06085508306,06085508306,4,1.34,5,moderate,37.3471326,-122.0367347
060855083062,Block Group 2; Census Tract 5083.06; Santa Clara County; California,2288,424,572,1297,7,59,838,250001,0,0,,,508306,2,18.5,25.0,2.6,56.7,06085508306,06085508306,4,1.34,5,moderate,37.3471326,-122.0367347
060855084011,Block Group 1; Census Tract 5084.01; Santa Clara County; California,1283,264,58,672,0,181,206,250001,0,0,,,508401,1,20.6,4.5,14.1,52.4,06085508401,06085508401,24,2.98,3,moderate,37.3625769,-122.0562147
060855084012,Block Group 2; Census Tract 5084.01; Santa Clara County; California,1195,388,181,666,19,0,444,227574,0,0,,,508401,2,32.5,15.1,0.0,55.7,06085508401,06085508401,24,2.98,3,moderate,37.3625769,-122.0562147
060855084013,Block Group 3; Census Tract 5084.01; Santa Clara County; California,1218,486,138,807,0,54,338,159307,0,0,,,508401,3,39.9,11.3,4.4,66.3,06085508401,06085508401,24,2.98,3,moderate,37.3625769,-122.0562147
060855084014,Block Group 4; Census Tract 5084.01; Santa Clara County; California,1161,297,251,778,102,26,215,198421,0,0,,,508401,4,25.6,21.6,2.2,67.0,06085508401,06085508401,24,2.98,3,moderate,37.3625769,-122.0562147
060855084015,Block Group 5; Census Tract 5084.01; Santa Clara County; California,1633,457,129,525,0,212,736,197036,0,0,,,508401,5,28.0,7.9,13.0,32.1,06085508401,06085508401,24,2.98,3,moderate,37.3625769,-122.0562147
060855084016,Block Group 6; Census Tract 5084.01; Santa Clara County; California,1571,418,116,474,0,312,616,197014,0,0,,,508401,6,26.6,7.4,19.9,30.2,06085508401,06085508401,24,2.98,3,moderate,37.3625769,-122.0562147
060855084031,Block Group 1; Census Tract 5084.03; Santa Clara County; California,552,68,224,228,0,19,241,198548,0,0,,,508403,1,12.3,40.6,3.4,41.3,06085508403,06085508403,9,2.83,2,well_served,37.3556397,-122.0415378
060855084032,Block Group 2; Census Tract 5084.03; Santa Clara County; California,1576,558,297,329,11,256,848,250001,0,0,,,508403,2,35.4,18.8,16.2,20.9,06085508403,06085508403,9,2.83,2,well_served,37.3556397,-122.0415378
060855084033,Block Group 3; Census Tract 5084.03; Santa Clara County; California,1048,274,155,499,0,27,479,250001,0,0,,,508403,3,26.1,14.8,2.6,47.6,06085508403,06085508403,9,2.83,2,well_served,37.3556397,-122.0415378
060855084041,Block Group 1; Census Tract 5084.04; Santa Clara County; California,1130,272,269,492,80,0,493,-666666666,0,0,,,508404,1,24.1,23.8,0.0,43.5,06085508404,06085508404,35,5.54,1,well_served,37.36461,-122.0416419
060855084042,Block Group 2; Census Tract 5084.04; Santa Clara County; California,1809,498,165,1123,16,115,520,250001,0,0,,,508404,2,27.5,9.1,6.4,62.1,06085508404,06085508404,35,5.54,1,well_served,37.36461,-122.0416419
060855084043,Block Group 3; Census Tract 5084.04; Santa Clara County; California,1795,492,327,327,0,137,1240,242188,0,0,,,508404,3,27.4,18.2,7.6,18.2,06085508404,06085508404,35,5.54,1,well_served,37.36461,-122.0416419
060855084044,Block Group 4; Census Tract 5084.04; Santa Clara County; California,1578,270,139,780,17,84,602,174188,0,0,,,508404,4,17.1,8.8,5.3,49.4,06085508404,06085508404,35,5.54,1,well_served,37.36461,-122.0416419
060855085031,Block Group 1; Census Tract 5085.03; Santa Clara County; California,1763,370,176,1309,0,214,218,149792,0,0,,,508503,1,21.0,10.0,12.1,74.2,06085508503,06085508503,42,6.98,6,underserved,37.3573031,-122.0260531
060855085032,Block Group 2; Census Tract 5085.03; Santa Clara County; California,1627,320,276,930,68,33,553,185341,0,0,,,508503,2,19.7,17.0,2.0,57.2,06085508503,06085508503,42,6.98,6,underserved,37.3573031,-122.0260531
060855085033,Block Group 3; Census Tract 5085.03; Santa Clara County; California,1031,174,206,705,5,12,260,130700,0,0,,,508503,3,16.9,20.0,1.2,68.4,06085508503,06085508503,42,6.98,6,underserved,37.3573031,-122.0260531
060855085034,Block Group 4; Census Tract 5085.03; Santa Clara County; California,1599,406,16,1228,28,13,282,168910,0,0,,,508503,4,25.4,1.0,0.8,76.8,06085508503,06085508503,42,6.98,6,underserved,37.3573031,-122.0260531
060855085051,Block Group 1; Census Tract 5085.05; Santa Clara County; California,1398,333,172,444,0,324,472,250001,0,0,,,508505,1,23.8,12.3,23.2,31.8,06085508505,06085508505,10,2.07,7,underserved,37.3588628,-122.0097817
060855085052,Block Group 2; Census Tract 5085.05; Santa Clara County; California,1005,147,261,563,0,55,356,213750,0,0,,,508505,2,14.6,26.0,5.5,56.0,06085508505,06085508505,10,2.07,7,underserved,37.3588628,-122.0097817
060855085053,Block Group 3; Census Tract 5085.05; Santa Clara County; California,1341,119,230,610,48,0,439,169659,0,0,,,508505,3,8.9,17.2,0.0,45.5,06085508505,06085508505,10,2.07,7,underserved,37.3588628,-122.0097817
060855085054,Block Group 4; Census Tract 5085.05; Santa Clara County; California,1089,265,92,472,27,297,238,-666666666,0,0,,,508505,4,24.3,8.4,27.3,43.3,06085508505,06085508505,10,2.07,7,underserved,37.3588628,-122.0097817
060855085071,Block Group 1; Census Tract 5085.07; Santa Clara County; California,1829,299,154,1412,0,42,179,194706,0,0,,,508507,1,16.3,8.4,2.3,77.2,06085508507,06085508507,13,3.84,6,underserved,37.356236,-121.9983729
060855085072,Block Group 2; Census Tract 5085.07; Santa Clara County; California,1559,325,9,1088,14,113,416,152109,0,0,,,508507,2,20.8,0.6,7.2,69.8,06085508507,06085508507,13,3.84,6,underserved,37.356236,-121.9983729
060855085081,Block Group 1; Census Tract 5085.08; Santa Clara County; California,1290,471,215,615,15,291,345,-666666666,0,0,,,508508,1,36.5,16.7,22.6,47.7,06085508508,06085508508,11,1.87,8,underserved,37.3614064,-122.0020068
060855085082,Block Group 2; Census Tract 5085.08; Santa Clara County; California,1120,145,253,737,0,50,285,184231,0,0,,,508508,2,12.9,22.6,4.5,65.8,06085508508,06085508508,11,1.87,8,underserved,37.3614064,-122.0020068
060855085083,Block Group 3; Census Tract 5085.08; Santa Clara County; California,2572,605,209,597,59,1321,280,96033,0,0,,,508508,3,23.5,8.1,51.4,23.2,06085508508,06085508508,11,1.87,8,underserved,37.3614064,-122.0020068
060855085084,Block Group 4; Census Tract 5085.08; Santa Clara County; California,891,187,63,330,0,80,439,250001,0,0,,,508508,4,21.0,7.1,9.0,37.0,06085508508,06085508508,11,1.87,8,underserved,37.3614064,-122.0020068
060855085091,Block Group 1; Census Tract 5085.09; Santa Clara County; California,480,45,54,386,0,0,94,166518,0,0,,,508509,1,9.4,11.2,0.0,80.4,06085508509,06085508509,19,4.48,8,underserved,37.3653324,-122.0239218
060855085092,Block Group 2; Census Tract 5085.09; Santa Clara County; California,1738,94,0,999,0,17,338,241000,0,0,,,508509,2,5.4,0.0,1.0,57.5,06085508509,06085508509,19,4.48,8,underserved,37.3653324,-122.0239218
060855085093,Block Group 3; Census Tract 5085.09; Santa Clara County; California,504,11,353,341,0,33,84,-666666666,0,0,,,508509,3,2.2,70.0,6.5,67.7,06085508509,06085508509,19,4.48,8,underserved,37.3653324,-122.0239218
060855085094,Block Group 4; Census Tract 5085.09; Santa Clara County; California,1518,201,404,827,46,428,202,66429,0,0,,,508509,4,13.2,26.6,28.2,54.5,06085508509,06085508509,19,4.48,8,underserved,37.3653324,-122.0239218
